valid_time,t2m,tp,number,latitude,longitude,expver,station_id
2024-08-29 12:00:00,303.6934,0.0029959856,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-30 12:00:00,302.61166,0.006301418,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-31 12:00:00,304.54614,0.0004126638,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-01 12:00:00,304.82538,0.00036111777,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-02 12:00:00,302.30457,0.005883345,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-03 12:00:00,303.55298,0.0037224619,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-04 12:00:00,302.85748,0.0032663643,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-05 12:00:00,302.98553,0.0019224435,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-06 12:00:00,300.80878,0.0060822964,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-07 12:00:00,301.13116,0.0070710033,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-08 12:00:00,303.33997,0.0010139078,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-09 12:00:00,302.75763,0.0038110048,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-10 12:00:00,303.72534,0.0021733046,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-11 12:00:00,300.48605,0.01214771,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-12 12:00:00,298.2314,0.08588654,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-13 12:00:00,300.34482,0.0127965305,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-14 12:00:00,301.37033,0.0019268095,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-15 12:00:00,301.98248,0.0006361276,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-16 12:00:00,303.5897,3.423691e-05,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-17 12:00:00,303.98248,0.00020740926,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-18 12:00:00,295.9768,0.014606684,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-19 12:00:00,301.93268,0.0012332648,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-20 12:00:00,303.06012,4.2289495e-05,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-21 12:00:00,303.9827,0.00022859423,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-22 12:00:00,305.1962,7.1927905e-05,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-23 12:00:00,305.28644,4.2766322e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-24 12:00:00,305.63644,8.523464e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-25 12:00:00,303.06384,0.001526475,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-26 12:00:00,303.07336,0.00089746714,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-27 12:00:00,301.95297,0.0007920295,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-28 12:00:00,301.89157,1.5363097e-05,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-09-29 12:00:00,302.75687,0.00013369322,0,28.599999999999994,77.29999999999997,0001,STATION_33
